Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2021-523135,2021-09-21,2021-09-21,Same Day,CUST-9715,Home Office,United States,San Diego,Texas,East,FUR-FU-9572,Furniture,Furnishings,Furnishings Product 61,3192.7,4,0.3,-629.42
CA-2021-731182,2021-03-17,2021-03-17,Second Class,CUST-3160,Corporate,United States,Chicago,Illinois,East,FUR-TA-8542,Furniture,Tables,Tables Product 44,5380.52,8,0.5,-2770.65
CA-2023-768364,2023-11-25,2023-11-29,Second Class,CUST-6058,Consumer,United States,Los Angeles,Pennsylvania,East,TEC-PH-7262,Technology,Phones,Phones Product 43,9237.91,11,0.5,-166.89
CA-2021-290514,2021-09-24,2021-09-25,Second Class,CUST-3042,Consumer,United States,New York City,California,East,FUR-FU-2134,Furniture,Furnishings,Furnishings Product 46,10297.81,11,0.15,45.89
CA-2020-771176,2020-02-18,2020-02-24,Same Day,CUST-5654,Corporate,United States,New York City,Illinois,East,OFF-SU-1019,Office Supplies,Supplies,Supplies Product 18,716.53,13,0.3,191.7
CA-2022-620525,2022-05-11,2022-05-15,Same Day,CUST-5878,Home Office,United States,San Diego,Pennsylvania,South,OFF-ST-6071,Office Supplies,Storage,Storage Product 12,261.16,5,0.2,34.66
CA-2022-999574,2022-05-09,2022-05-15,First Class,CUST-1541,Consumer,United States,Chicago,California,Central,FUR-TA-6156,Furniture,Tables,Tables Product 90,3409.91,6,0.15,676.94
CA-2021-547348,2021-03-27,2021-03-30,Second Class,CUST-8608,Corporate,United States,Los Angeles,New York,Central,FUR-BO-3250,Furniture,Bookcases,Bookcases Product 73,7852.04,10,0.3,897.61
CA-2023-853942,2023-11-26,2023-11-29,Standard Class,CUST-3936,Corporate,United States,Houston,New York,West,FUR-LA-9667,Furniture,Labels,Labels Product 21,389.89,4,0.2,-54.4
CA-2022-429267,2022-08-05,2022-08-08,First Class,CUST-9593,Home Office,United States,Dallas,Ohio,Central,TEC-CO-7446,Technology,Copiers,Copiers Product 45,3392.06,7,0.5,1661.97
CA-2021-406351,2021-07-30,2021-08-02,Second Class,CUST-6036,Home Office,United States,Philadelphia,Ohio,East,TEC-PH-6002,Technology,Phones,Phones Product 79,3283.58,4,0.15,404.32
CA-2020-371034,2020-09-05,2020-09-08,First Class,CUST-8387,Corporate,United States,San Francisco,Pennsylvania,Central,TEC-CO-7716,Technology,Copiers,Copiers Product 34,12100.66,13,0.5,4441.27
CA-2020-540536,2020-02-05,2020-02-09,Second Class,CUST-8815,Home Office,United States,San Francisco,Pennsylvania,Central,TEC-CO-2634,Technology,Copiers,Copiers Product 32,1577.37,3,0.3,286.92
CA-2020-601992,2020-11-18,2020-11-18,Standard Class,CUST-8846,Corporate,United States,Philadelphia,Ohio,Central,FUR-FU-4157,Furniture,Furnishings,Furnishings Product 37,1897.44,8,0.0,334.91
CA-2023-915525,2023-07-14,2023-07-19,Second Class,CUST-1610,Consumer,United States,New York City,New York,Central,OFF-PA-5557,Office Supplies,Paper,Paper Product 73,291.48,6,0.5,-9.19
CA-2022-157260,2022-06-05,2022-06-11,Standard Class,CUST-3317,Home Office,United States,Houston,New York,West,OFF-ST-2880,Office Supplies,Storage,Storage Product 27,47.5,2,0.3,2.33
CA-2022-710638,2022-08-03,2022-08-05,First Class,CUST-8722,Consumer,United States,Dallas,Texas,East,OFF-PA-4578,Office Supplies,Paper,Paper Product 9,1092.88,9,0.15,37.47
CA-2021-332036,2021-06-18,2021-06-23,Standard Class,CUST-2187,Consumer,United States,Dallas,Pennsylvania,Central,OFF-FA-1787,Office Supplies,Fasteners,Fasteners Product 27,177.86,4,0.2,-6.47
CA-2021-999652,2021-08-30,2021-08-31,Second Class,CUST-4193,Corporate,United States,San Diego,Washington,West,FUR-TA-5343,Furniture,Tables,Tables Product 53,4207.62,3,0.0,826.14
CA-2021-535877,2021-03-01,2021-03-06,Same Day,CUST-9851,Consumer,United States,New York City,Pennsylvania,Central,FUR-BO-3307,Furniture,Bookcases,Bookcases Product 73,1352.37,5,0.3,-250.56
CA-2021-794853,2021-07-28,2021-07-31,Same Day,CUST-8178,Corporate,United States,Los Angeles,Texas,Central,TEC-AC-4085,Technology,Accessories,Accessories Product 5,4805.55,3,0.4,973.34
CA-2021-484421,2021-09-10,2021-09-11,Standard Class,CUST-3676,Consumer,United States,Dallas,Pennsylvania,Central,OFF-AP-7916,Office Supplies,Appliances,Appliances Product 51,74.3,3,0.5,10.04
CA-2021-308635,2021-11-23,2021-11-24,Second Class,CUST-3186,Home Office,United States,Seattle,Pennsylvania,West,OFF-PA-1152,Office Supplies,Paper,Paper Product 18,1890.76,12,0.1,585.95
CA-2020-340880,2020-02-03,2020-02-04,Standard Class,CUST-4595,Consumer,United States,Philadelphia,Texas,South,OFF-ST-8224,Office Supplies,Storage,Storage Product 9,1983.4,10,0.0,170.99
CA-2023-558793,2023-11-18,2023-11-18,Same Day,CUST-3326,Corporate,United States,Columbus,Pennsylvania,Central,TEC-PH-6164,Technology,Phones,Phones Product 32,18502.25,13,0.0,8753.89
CA-2020-342043,2020-04-26,2020-04-27,First Class,CUST-8989,Consumer,United States,San Francisco,New York,West,OFF-PA-5437,Office Supplies,Paper,Paper Product 92,57.35,4,0.1,18.27
CA-2020-709775,2020-09-26,2020-09-26,Standard Class,CUST-2488,Corporate,United States,Seattle,California,West,FUR-FU-5795,Furniture,Furnishings,Furnishings Product 7,1786.9,5,0.5,102.28
CA-2022-865090,2022-02-03,2022-02-03,Standard Class,CUST-8803,Home Office,United States,San Diego,Washington,Central,OFF-ST-7781,Office Supplies,Storage,Storage Product 14,621.49,14,0.2,150.12
CA-2023-338435,2023-06-28,2023-07-04,Same Day,CUST-3524,Home Office,United States,San Diego,Illinois,West,TEC-CO-6562,Technology,Copiers,Copiers Product 65,857.96,5,0.3,41.55
CA-2020-821517,2020-05-11,2020-05-12,First Class,CUST-7312,Corporate,United States,Dallas,Washington,Central,FUR-LA-9308,Furniture,Labels,Labels Product 93,540.75,10,0.5,34.94
CA-2020-933019,2020-10-28,2020-10-29,Second Class,CUST-2633,Consumer,United States,Los Angeles,New York,East,OFF-EN-2953,Office Supplies,Envelopes,Envelopes Product 68,457.49,11,0.0,104.93
CA-2022-946559,2022-07-26,2022-07-30,Standard Class,CUST-2211,Corporate,United States,New York City,Ohio,South,FUR-CH-5773,Furniture,Chairs,Chairs Product 89,5305.44,12,0.2,101.76
CA-2020-747234,2020-03-14,2020-03-20,First Class,CUST-6815,Consumer,United States,Columbus,Washington,East,TEC-CO-9093,Technology,Copiers,Copiers Product 14,3766.35,10,0.3,-368.95
CA-2020-576476,2020-12-19,2020-12-20,Second Class,CUST-3679,Consumer,United States,Houston,Ohio,Central,FUR-TA-3451,Furniture,Tables,Tables Product 19,5562.68,7,0.3,-1669.52
CA-2020-777431,2020-08-19,2020-08-22,Same Day,CUST-4151,Consumer,United States,New York City,Illinois,West,FUR-TA-4315,Furniture,Tables,Tables Product 38,3963.42,11,0.3,81.32
CA-2021-728328,2021-08-25,2021-08-27,First Class,CUST-1192,Corporate,United States,San Diego,New York,West,OFF-AP-1169,Office Supplies,Appliances,Appliances Product 48,360.25,5,0.3,-1.33
CA-2023-926301,2023-06-11,2023-06-16,Same Day,CUST-9140,Corporate,United States,Columbus,Illinois,West,OFF-PA-7508,Office Supplies,Paper,Paper Product 55,223.85,2,0.1,64.66
CA-2023-293972,2023-07-23,2023-07-28,Same Day,CUST-9159,Corporate,United States,Houston,Ohio,West,FUR-CH-3621,Furniture,Chairs,Chairs Product 46,9558.85,10,0.15,-695.6
CA-2023-248646,2023-03-07,2023-03-08,Second Class,CUST-1455,Home Office,United States,Houston,Pennsylvania,West,FUR-TA-3472,Furniture,Tables,Tables Product 76,2668.88,2,0.0,106.0
CA-2021-144083,2021-08-08,2021-08-08,Second Class,CUST-6205,Corporate,United States,Columbus,Texas,West,FUR-LA-8141,Furniture,Labels,Labels Product 32,18078.73,14,0.1,2359.12
CA-2022-411069,2022-08-06,2022-08-11,Second Class,CUST-1700,Corporate,United States,Chicago,New York,Central,TEC-CO-5246,Technology,Copiers,Copiers Product 80,8480.74,11,0.4,2694.99
CA-2022-786504,2022-11-19,2022-11-19,Standard Class,CUST-1714,Corporate,United States,Columbus,Pennsylvania,West,TEC-MA-3572,Technology,Machines,Machines Product 9,1195.45,2,0.1,397.87
CA-2023-490188,2023-08-08,2023-08-08,First Class,CUST-9378,Home Office,United States,Los Angeles,Illinois,Central,FUR-CH-9819,Furniture,Chairs,Chairs Product 20,2854.3,2,0.0,-88.03
CA-2022-711161,2022-06-10,2022-06-14,Standard Class,CUST-9697,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-SU-7380,Office Supplies,Supplies,Supplies Product 40,220.85,7,0.5,-108.94
CA-2021-622010,2021-09-17,2021-09-23,Same Day,CUST-9592,Corporate,United States,San Francisco,Ohio,Central,FUR-BO-9532,Furniture,Bookcases,Bookcases Product 42,841.53,1,0.3,-287.25
CA-2022-224520,2022-03-05,2022-03-10,Same Day,CUST-3118,Consumer,United States,Philadelphia,Illinois,West,OFF-FA-2831,Office Supplies,Fasteners,Fasteners Product 79,696.02,14,0.4,-134.2
CA-2020-823703,2020-10-15,2020-10-20,Standard Class,CUST-1745,Corporate,United States,Seattle,Pennsylvania,Central,OFF-BI-9714,Office Supplies,Binders,Binders Product 28,50.11,3,0.15,-3.2
CA-2020-834021,2020-08-18,2020-08-20,Standard Class,CUST-2475,Corporate,United States,Columbus,Texas,West,TEC-PH-7656,Technology,Phones,Phones Product 76,12417.34,9,0.5,1920.74
CA-2023-638640,2023-06-02,2023-06-06,Second Class,CUST-2816,Home Office,United States,Dallas,New York,East,TEC-MA-4593,Technology,Machines,Machines Product 56,18926.1,10,0.1,1022.3
CA-2022-884330,2022-05-14,2022-05-17,Second Class,CUST-9834,Corporate,United States,San Francisco,Pennsylvania,South,FUR-CH-4089,Furniture,Chairs,Chairs Product 13,573.37,12,0.1,-119.68
CA-2020-346355,2020-01-08,2020-01-10,Standard Class,CUST-6820,Home Office,United States,Seattle,Texas,West,TEC-AC-2023,Technology,Accessories,Accessories Product 8,10281.1,6,0.3,-28.48
CA-2022-999462,2022-07-12,2022-07-15,Second Class,CUST-3905,Home Office,United States,San Francisco,Ohio,South,TEC-PH-4339,Technology,Phones,Phones Product 28,6711.23,3,0.1,2330.4
CA-2022-668675,2022-09-17,2022-09-20,Same Day,CUST-3900,Corporate,United States,San Diego,New York,West,TEC-AC-8111,Technology,Accessories,Accessories Product 71,5805.27,9,0.4,-913.19
CA-2021-264470,2021-09-16,2021-09-22,Second Class,CUST-4696,Home Office,United States,Columbus,California,East,FUR-BO-9856,Furniture,Bookcases,Bookcases Product 66,325.31,2,0.5,-54.95
CA-2021-600035,2021-04-03,2021-04-05,First Class,CUST-1324,Corporate,United States,San Diego,Texas,South,FUR-TA-2556,Furniture,Tables,Tables Product 84,7729.09,12,0.3,358.36
CA-2020-648034,2020-03-29,2020-04-01,Standard Class,CUST-5364,Consumer,United States,Los Angeles,Pennsylvania,West,TEC-MA-8652,Technology,Machines,Machines Product 78,17520.44,14,0.3,-2690.4
CA-2022-539352,2022-06-29,2022-07-02,Second Class,CUST-9864,Home Office,United States,Philadelphia,Washington,South,FUR-TA-3919,Furniture,Tables,Tables Product 95,6661.93,9,0.3,-1608.98
CA-2023-518647,2023-10-15,2023-10-15,Same Day,CUST-3798,Home Office,United States,Houston,Pennsylvania,East,TEC-CO-3266,Technology,Copiers,Copiers Product 42,7399.74,12,0.5,-37.65
CA-2022-556293,2022-07-06,2022-07-07,Standard Class,CUST-8280,Home Office,United States,Philadelphia,California,East,OFF-BI-8291,Office Supplies,Binders,Binders Product 35,246.96,6,0.4,0.39
CA-2023-165985,2023-07-08,2023-07-11,Same Day,CUST-7493,Corporate,United States,New York City,Pennsylvania,East,FUR-FU-8492,Furniture,Furnishings,Furnishings Product 40,3947.35,7,0.15,779.65
CA-2023-398033,2023-11-05,2023-11-10,Same Day,CUST-5518,Consumer,United States,Dallas,California,Central,OFF-FA-2843,Office Supplies,Fasteners,Fasteners Product 53,463.87,9,0.3,24.6
CA-2022-868686,2022-08-04,2022-08-05,Standard Class,CUST-7239,Corporate,United States,Columbus,Pennsylvania,East,OFF-SU-5345,Office Supplies,Supplies,Supplies Product 38,1361.02,9,0.2,-38.54
CA-2021-442535,2021-10-09,2021-10-09,Second Class,CUST-2937,Consumer,United States,Seattle,Texas,West,TEC-CO-8515,Technology,Copiers,Copiers Product 6,21516.33,11,0.0,9090.25
CA-2022-974055,2022-03-23,2022-03-26,First Class,CUST-6874,Home Office,United States,Los Angeles,Ohio,West,OFF-AP-1008,Office Supplies,Appliances,Appliances Product 72,118.14,1,0.3,-23.35
CA-2023-419942,2023-01-10,2023-01-14,Second Class,CUST-8761,Corporate,United States,Los Angeles,Pennsylvania,Central,TEC-CO-7815,Technology,Copiers,Copiers Product 31,22742.72,14,0.2,-1237.78
CA-2020-461667,2020-01-30,2020-01-31,Same Day,CUST-7607,Consumer,United States,Columbus,Ohio,Central,OFF-PA-4330,Office Supplies,Paper,Paper Product 3,8.53,1,0.4,-2.2
CA-2022-559564,2022-01-02,2022-01-05,First Class,CUST-8077,Corporate,United States,Columbus,New York,South,OFF-AR-1319,Office Supplies,Art,Art Product 84,251.59,9,0.5,-12.0
CA-2020-218487,2020-08-30,2020-09-03,Second Class,CUST-8007,Corporate,United States,Los Angeles,New York,West,OFF-BI-5446,Office Supplies,Binders,Binders Product 38,1233.75,7,0.0,396.6
CA-2021-797581,2021-09-12,2021-09-14,First Class,CUST-7913,Home Office,United States,,Ohio,Central,FUR-FU-3700,Furniture,Furnishings,Furnishings Product 39,11987.64,10,0.15,-989.23
CA-2020-557376,2020-03-20,2020-03-23,Same Day,CUST-3243,Corporate,United States,Chicago,Ohio,West,FUR-CH-4018,Furniture,Chairs,Chairs Product 24,726.92,2,0.3,-178.95
CA-2020-409220,2020-09-12,2020-09-16,Same Day,CUST-1481,Corporate,United States,San Diego,Washington,South,FUR-LA-7370,Furniture,Labels,Labels Product 39,869.78,4,0.4,-124.55
CA-2023-279015,2023-01-13,2023-01-15,Standard Class,CUST-4797,Home Office,United States,San Francisco,Washington,East,TEC-MA-9013,Technology,Machines,Machines Product 11,9343.86,6,0.15,2339.4
CA-2020-724880,2020-10-07,2020-10-09,Standard Class,CUST-1054,Home Office,United States,San Francisco,Texas,West,OFF-PA-4028,Office Supplies,Paper,Paper Product 12,49.64,4,0.5,3.04
CA-2020-618681,2020-05-19,2020-05-24,Second Class,CUST-7973,Corporate,United States,Dallas,Illinois,West,OFF-EN-6677,Office Supplies,Envelopes,Envelopes Product 72,1350.13,13,0.2,157.49
CA-2021-420102,2021-10-19,2021-10-24,Second Class,CUST-6673,Consumer,United States,Houston,New York,South,TEC-MA-2894,Technology,Machines,Machines Product 65,5625.18,9,0.4,-633.98
CA-2021-654794,2021-11-02,2021-11-05,Standard Class,CUST-6951,Corporate,United States,Columbus,New York,Central,OFF-AR-8343,Office Supplies,Art,Art Product 59,143.84,8,0.0,19.33
CA-2021-248002,2021-09-21,2021-09-23,First Class,CUST-8182,Home Office,United States,Philadelphia,New York,South,OFF-EN-2951,Office Supplies,Envelopes,Envelopes Product 46,496.54,13,0.5,-162.94
CA-2023-313043,2023-04-04,2023-04-06,Standard Class,CUST-6461,Consumer,United States,San Diego,Pennsylvania,East,TEC-PH-4641,Technology,Phones,Phones Product 25,2390.86,4,0.3,782.02
CA-2020-351286,2020-09-12,2020-09-16,Second Class,CUST-7997,Consumer,United States,Dallas,Texas,West,FUR-TA-2119,Furniture,Tables,Tables Product 46,2370.74,2,0.1,-428.15
CA-2020-292890,2020-12-22,2020-12-25,First Class,CUST-2025,Corporate,United States,Seattle,New York,South,TEC-PH-6009,Technology,Phones,Phones Product 53,409.47,4,0.2,138.65
CA-2021-922344,2021-10-31,2021-11-06,Standard Class,CUST-2663,Home Office,United States,Columbus,Ohio,East,TEC-CO-6836,Technology,Copiers,Copiers Product 55,6641.76,6,0.5,571.89
CA-2023-602467,2023-11-05,2023-11-08,Same Day,CUST-7207,Consumer,United States,Columbus,Ohio,South,FUR-LA-2069,Furniture,Labels,Labels Product 40,3931.71,5,0.4,-926.4
CA-2021-759664,2021-04-04,2021-04-05,Same Day,CUST-5292,Corporate,United States,New York City,Pennsylvania,East,OFF-BI-1605,Office Supplies,Binders,Binders Product 15,983.2,10,0.2,-70.32
CA-2020-973107,2020-04-08,2020-04-12,First Class,CUST-3682,Consumer,United States,Los Angeles,Pennsylvania,South,TEC-MA-9553,Technology,Machines,Machines Product 38,5478.05,8,0.1,102.16
CA-2021-641802,2021-08-11,2021-08-12,First Class,CUST-8500,Home Office,United States,Houston,Texas,West,TEC-MA-7077,Technology,Machines,Machines Product 100,3160.89,7,0.5,1423.37
CA-2022-216561,2022-10-01,2022-10-03,Standard Class,CUST-3935,Consumer,United States,Los Angeles,Texas,South,TEC-MA-9827,Technology,Machines,Machines Product 78,12540.14,13,0.4,4977.99
CA-2023-770352,2023-09-14,2023-09-19,Same Day,CUST-2342,Corporate,United States,New York City,Washington,Central,TEC-AC-5303,Technology,Accessories,Accessories Product 43,6290.05,14,0.1,1548.23
CA-2020-510222,2020-07-21,2020-07-27,Standard Class,CUST-2359,Consumer,United States,San Francisco,Illinois,East,OFF-EN-4439,Office Supplies,Envelopes,Envelopes Product 68,498.77,7,0.3,99.43
CA-2022-974818,2022-10-26,2022-10-28,Standard Class,CUST-5507,Corporate,United States,Columbus,New York,East,OFF-AR-3734,Office Supplies,Art,Art Product 14,218.09,13,0.2,-16.82
CA-2022-543504,2022-06-30,2022-07-03,Second Class,CUST-4621,Corporate,United States,Los Angeles,Illinois,Central,TEC-AC-9267,Technology,Accessories,Accessories Product 69,4873.49,6,0.2,999.73
CA-2020-304638,2020-02-12,2020-02-18,Second Class,CUST-7464,Consumer,United States,Los Angeles,New York,West,TEC-PH-2307,Technology,Phones,Phones Product 2,1371.7,12,0.15,495.35
CA-2021-777713,2021-05-24,2021-05-30,First Class,CUST-6727,Consumer,United States,San Francisco,Illinois,South,TEC-CO-1692,Technology,Copiers,Copiers Product 74,22215.94,14,0.1,4930.07
CA-2020-852016,2020-04-30,2020-05-05,Standard Class,CUST-1699,Corporate,United States,Houston,New York,West,TEC-MA-5904,Technology,Machines,Machines Product 28,16184.99,14,0.3,-1608.66
CA-2022-620292,2022-08-02,2022-08-03,Second Class,CUST-7211,Corporate,United States,Seattle,Texas,East,OFF-AR-4555,Office Supplies,Art,Art Product 89,784.85,6,0.3,121.12
CA-2021-748735,2021-12-15,2021-12-19,Standard Class,CUST-1116,Home Office,United States,Houston,Pennsylvania,Central,TEC-PH-8048,Technology,Phones,Phones Product 12,4057.5,10,0.5,-70.67
CA-2022-504576,2022-01-21,2022-01-26,Same Day,CUST-4922,Home Office,United States,San Diego,Pennsylvania,West,OFF-SU-6850,Office Supplies,Supplies,Supplies Product 45,291.67,11,0.5,5.98
CA-2020-792085,2020-08-24,2020-08-24,Second Class,CUST-9324,Consumer,United States,San Diego,Texas,West,OFF-FA-8486,Office Supplies,Fasteners,Fasteners Product 4,326.44,4,0.0,88.64
CA-2020-361487,2020-11-20,2020-11-24,First Class,CUST-3901,Home Office,United States,Los Angeles,Texas,Central,TEC-PH-5201,Technology,Phones,Phones Product 9,21939.33,13,0.15,3521.75
CA-2023-584260,2023-12-14,2023-12-19,First Class,CUST-4354,Corporate,United States,Dallas,Ohio,Central,OFF-AR-7710,Office Supplies,Art,Art Product 34,107.51,1,0.4,1.69
CA-2020-614237,2020-03-28,2020-03-30,Second Class,CUST-1135,Corporate,United States,Seattle,Texas,South,FUR-BO-4416,Furniture,Bookcases,Bookcases Product 55,3673.62,4,0.1,117.33
CA-2020-221696,2020-10-02,2020-10-08,Second Class,CUST-6193,Consumer,United States,New York City,Pennsylvania,South,TEC-AC-1735,Technology,Accessories,Accessories Product 54,7751.6,5,0.2,2040.35
CA-2022-999883,2022-10-11,2022-10-14,First Class,CUST-9341,Corporate,United States,Philadelphia,Ohio,Central,OFF-AP-6744,Office Supplies,Appliances,Appliances Product 15,194.35,10,0.5,-18.55
CA-2023-306093,2023-12-18,2023-12-19,Standard Class,CUST-7960,Home Office,United States,Dallas,New York,East,OFF-SU-7287,Office Supplies,Supplies,Supplies Product 35,433.35,3,0.15,-39.86
CA-2020-631897,2020-03-12,2020-03-13,Same Day,CUST-4367,Home Office,United States,San Diego,Texas,Central,OFF-EN-9388,Office Supplies,Envelopes,Envelopes Product 29,1032.6,10,0.0,215.9
CA-2021-198873,2021-04-24,2021-04-25,Second Class,CUST-1138,Home Office,United States,New York City,Pennsylvania,East,OFF-FA-6719,Office Supplies,Fasteners,Fasteners Product 25,1078.48,13,0.15,-154.7
CA-2022-465618,2022-11-15,2022-11-21,First Class,CUST-3733,Consumer,United States,Philadelphia,New York,West,TEC-PH-4811,Technology,Phones,Phones Product 11,576.22,1,0.1,39.11
